xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1655.28,6,6,252.5,439.54,139.91,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1749.25,6,6,255.61,449.31,141.36,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1800.35,6,6,252.16,449.3,142.28,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1854.14,6,6,287.61,544.33,160.7,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1907.93,6,6,299.39,548.38,170.72,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1992.69,6,6,302.23,532.52,173,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2226.91,6,6,302.8,576.87,173.75,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2279.81,6,6,257.72,468.11,145.49,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2357.58,6,6,333.77,644.88,188.22,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2404.96,6,6,452.26,971.9,267.38,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2457.98,6,6,354.87,730.67,205.37,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2501.6,6,6,399.77,812.15,232.97,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2532.2,6,6,396.13,811.55,230.24,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2523.58,6,6,308.78,585.79,171.26,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2608.47,6,6,294,563.57,166.84,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2704.96,6,6,299.24,563.54,171.08,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2804.98,6,6,406.91,840.63,236.23,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2898.39,6,6,371.48,752.72,213.17,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,2997.91,6,6,403.28,818.57,236.01,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3071.33,15,15,328.81,591.91,184.17,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3171.43,15,15,241.05,386.18,134.56,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3245.42,15,15,273.61,481.76,152.63,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3454.79,15,15,367.1,704.64,208.16,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3540.83,15,15,248.72,417.89,138.75,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3746.55,15,15,362.34,688.82,206.13,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,3947.77,15,15,403.86,799.68,234.8,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,4105.39,30,30,306.54,581.9,176.86,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,4255.43,30,30,270.39,487.46,147.71,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,4437,30,30,364.51,693.2,208.9,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,4592.58,30,30,336.78,639.04,194.42,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,4752.86,30,30,425.6,804.47,250.29,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,5293.71,40,40,341.22,679.18,199.98,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,310,4,4,211.47,236.55,79,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,431,4,4,178.55,663.51,137.33,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,575.3,4,4,187.51,641.18,144.52,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,928.7,4,4,182.13,632.86,140.85,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1046,6,6,187.28,670.09,144.51,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1191,6,6,219.91,246.77,83.44,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1206,6,6,194.71,709.43,151.35,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1218.8,6,6,204.3,214.65,75.55,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1232.2,6,6,216.08,236.57,81.24,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1250,6,6,184.61,673.23,142.63,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1272,6,6,193.59,718.19,149.74,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1284.6,6,6,187.44,694.04,144.92,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1351.2,6,6,228.57,271.97,88.6,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1651.84,6,6,189.37,709.2,145.86,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
phytoplankton_rae_2021_p1.0.xlsx,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,Phytoplankton,1734.68,6,6,199.28,787.39,154.38,"Rae, J.W., Zhang, Y.G., Liu, X., Foster, G.L., Stoll, H.M. and Whiteford, R.D., 2021. Atmospheric CO2 over the Past 66 Million Years from Marine Archives. Annual Review of Earth and Planetary Sciences, 49.",Rae 2021,false,1,Category 1: (a) Weighted mean of all methods with Category 1 estimates.,FALSE,true,Recalculation of all alkenone CO2 results using uniform calculation methods and comprehensive treatment of uncertainties.,true,false,FALSE,false,
