xls,site_name,proxy,age,age_uncertainty_older,age_uncertainty_younger,co2,co2_uncertainty_higher,co2_uncertainty_lower,reference,doi,co2_as_published,proxy_category,category_reason,co2_superseded,co2_recalculated,co2_revised_reason,age_as_published,age_quarantined,age_superseded,age_recalculated,age_revised_reason,modern_latitude,modern_longitude
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1175.56,2,21.56,236.17,306.94,183.38,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1194.18,2,18.18,333.81,429.51,232.16,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1276.1,2,4.1,233.82,149.97,119.94,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1276.78,2,3.78,213.33,143.93,114.14,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1278.13,2,4.13,214.34,146.19,114.71,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1281.43,2,6.43,199.78,151.78,112.66,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1282.78,2,5.78,221.26,156.81,121.21,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1329.3,2,7.3,196.03,192.44,130.54,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1330.59,2,7.59,268.74,218.77,159.43,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1334.46,2,7.46,201.32,206.56,138.1,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1335.75,2,7.75,249.13,225.56,152.91,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1337.03,2,8.03,169.24,189.27,124.98,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1386.35,2,10.35,214.23,142.49,110.6,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1389.43,2,12.43,196.94,140.6,106.44,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1396.35,2,12.35,190.64,140.21,104.52,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1398.66,2,12.66,234.71,160.1,119.77,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1420.64,2,13.64,261.45,225.37,147.13,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1423.9,2,14.9,240.54,225,142.13,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1427.16,2,15.16,216.46,190.53,126.4,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1433.68,2,17.68,252.88,217.84,145.78,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1516,2,8,190.96,149.64,117.46,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1519.2,2,8.2,214.55,157.61,122.81,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1520.8,2,7.8,185.79,145.85,110.79,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1606.17,2,18.17,200.67,143.5,114.66,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1647.03,2,19.03,201.12,145.51,117.7,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1650.26,2,11.26,209.81,158.07,118.87,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1650.58,2,0.58,200.36,147.53,114.96,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1716.15,2,12.15,183.83,137.04,103.86,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1718.61,2,10.61,220.2,157.01,118.89,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1721.07,2,12.07,210,154.76,116.31,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1723.52,2,12.52,176.71,142.51,104.67,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1725.98,2,11.98,163.22,129.82,96.22,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1809.1,2,81.1,255.57,211.93,140.75,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1824.15,2,21.15,225.76,193.89,130.15,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1827.91,2,18.91,251.48,210.4,140.52,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1929.58,2,16.58,228.81,143.06,116.22,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1935.4,2,16.4,254.34,160.28,128.33,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1947.05,2,15.05,252.46,148.95,121.38,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1955.78,2,17.78,261.6,150.46,125.12,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,1961.61,2,17.61,274.65,161.8,133.68,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2043.5,2,10.5,147.27,189.65,104.27,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2049.86,2,10.86,184.94,222.13,125.96,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2051.98,2,10.98,216.75,245.36,138.29,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2103.56,2,13.56,188.11,166.83,116.27,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2114.44,2,13.44,199.22,177.1,120.06,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2130.78,2,13.78,282.48,251.44,170.45,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2254.66,2,33.66,270.1,274.93,167.14,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2262.88,2,38.88,206.86,217.36,135.59,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2296.68,2,46.68,210.73,214.83,137.29,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
paleosol_da_2019_p1.0.xlsx,NA,Paleosols,2341.74,2,17.74,251.5,195.49,138.63,"Da, J., Zhang, Y. G., Li, G., Meng, X., & Ji, J. (2019). Low CO 2 levels of the entire Pleistocene epoch. Nature communications, 10(1), 1-9.",10.1038/s41467-019-12357-5,true,1,all known sources of error have been quantified and/or sensitivity of the CO2 estimate to those sources is small,False,false,,false,false,False,true,add age error bars,35.76,109.42
